Question,Label
Please fill me in on the last message you sent again.,conversation_meta
Could you summarize what we've discussed so far one more time?,conversation_meta
Help me by refresh my memory about your last reply.,conversation_meta
Help me by summarize briefly the last message you sent.,conversation_meta
Please reiterate the earlier subject again.,conversation_meta
Could you kindly walk me through the earlier chat?,conversation_meta
Can you fill me in on the earlier subject once again?,conversation_meta
Can you tell me about the last topic we covered for me?,conversation_meta
Kindly walk me through the last topic we covered.,conversation_meta
Could you give me the gist of the earlier question one more time?,conversation_meta
Help me by brief me on the previous conversation point.,conversation_meta
Could you refresh my memory about our conversation so far in one sentence?,conversation_meta
Could you refresh my memory about your last reply in one sentence?,conversation_meta
Could you recap what we just talked about?,conversation_meta
May I ask you to repeat the last topic we covered?,conversation_meta
Please quickly summarize the previous response.,conversation_meta
Could you rehash the previous chat segment in one sentence?,conversation_meta
Could you quickly summarize the last response?,conversation_meta
Please quickly recap our conversation so far again.,conversation_meta
Could you quickly quickly summarize what we discussed earlier?,conversation_meta
May I ask you to remind me about what we discussed earlier?,conversation_meta
Would you mind elaborate on the last response?,conversation_meta
I'd like you to summarize briefly what we just talked about.,conversation_meta
Could you remind me about our earlier discussion in one sentence?,conversation_meta
Could you reiterate the previous topic?,conversation_meta
Kindly clarify the previous conversation point.,conversation_meta
Could you remind me about your previous answer in one sentence?,conversation_meta
Please fill me in on our conversation so far again.,conversation_meta
Will you repeat the earlier question?,conversation_meta
Help me by give me a summary of the last point.,conversation_meta
Could you kindly summarize the earlier message?,conversation_meta
Could you kindly give me a short recap of the previous conversation point?,conversation_meta
Could you provide a short recap of your previous answer in one sentence?,conversation_meta
May I ask you to give me a quick rundown of our earlier discussion?,conversation_meta
Can you please fill me in on the last topic we covered?,conversation_meta
Could you quickly tell me about your previous answer?,conversation_meta
Could you quickly tell me about the previous conversation point?,conversation_meta
Can you clarify the previous chat segment briefly?,conversation_meta
Can you fill me in on your last reply briefly?,conversation_meta
Could you summarize briefly the last thing you said in one sentence?,conversation_meta
Could you outline the previous topic in one sentence?,conversation_meta
Could you clarify the earlier subject one more time?,conversation_meta
Please outline the earlier chat.,conversation_meta
Could you recap the previous topic one more time?,conversation_meta
Help me by outline the last response.,conversation_meta
Could you quickly summarize briefly the previous conversation point?,conversation_meta
Kindly repeat the last thing you said.,conversation_meta
Kindly tell me again about the earlier chat.,conversation_meta
Can you give me a quick rundown of our conversation so far once again?,conversation_meta
Would you give me the gist of the last thing you said?,conversation_meta
Could you rehash the previous chat segment one more time?,conversation_meta
Can you please quickly recap the previous response?,conversation_meta
Will you refresh my memory about the last thing you said?,conversation_meta
Would you quickly summarize the last thing you said?,conversation_meta
Kindly reiterate the last response.,conversation_meta
Would you repeat the earlier message?,conversation_meta
Could you quickly give me a short recap of the last point?,conversation_meta
I'd like you to fill me in on your last reply.,conversation_meta
Could you give me a short recap of the previous conversation point in one sentence?,conversation_meta
Will you explain the last topic we covered?,conversation_meta
Could you quickly recap the previous response one more time?,conversation_meta
Could you fill me in on our previous conversation?,conversation_meta
Please give me a short recap of your last reply again.,conversation_meta
I'd like you to elaborate on the last point.,conversation_meta
Will you give me the gist of the earlier message?,conversation_meta
Will you recap the earlier message?,conversation_meta
Help me by tell me again about our conversation so far.,conversation_meta
I'd like you to tell me about your last message.,conversation_meta
Would you mind quickly summarize the previous response?,conversation_meta
Would you give me a quick rundown of the earlier message?,conversation_meta
Can you reiterate our previous conversation once again?,conversation_meta
Help me by quickly summarize the earlier subject.,conversation_meta
Could you kindly clarify the last message you sent?,conversation_meta
Can you remind me about our recent interaction for me?,conversation_meta
Will you give me the gist of our recent interaction?,conversation_meta
Could you quickly repeat our previous conversation?,conversation_meta
Can you please provide a short recap of our recent interaction?,conversation_meta
May I ask you to elaborate on the earlier subject?,conversation_meta
I'd like you to explain the earlier chat.,conversation_meta
Can you quickly recap the earlier question briefly?,conversation_meta
I'd like you to quickly summarize our previous conversation.,conversation_meta
Could you summarize briefly our earlier discussion one more time?,conversation_meta
Please give me a quick rundown of our conversation so far again.,conversation_meta
Please tell me again about your last message again.,conversation_meta
Can you please provide a short recap of the earlier subject?,conversation_meta
Will you refresh my memory about the previous answer?,conversation_meta
Kindly reiterate the earlier question.,conversation_meta
I'd like you to rehash our recent interaction.,conversation_meta
Could you kindly give me a quick rundown of the earlier message?,conversation_meta
Would you tell me about the previous chat segment?,conversation_meta
Could you recap what we just talked about one more time?,conversation_meta
Please fill me in on what we just talked about again.,conversation_meta
Kindly give me a summary of the previous topic.,conversation_meta
Can you explain the last point briefly?,conversation_meta
Could you quickly remind me about what we discussed earlier?,conversation_meta
Could you clarify our conversation so far?,conversation_meta
Can you fill me in on the previous response once again?,conversation_meta
May I ask you to walk me through what we discussed earlier?,conversation_meta
Can you summarize briefly the last thing you said for me?,conversation_meta
Would you restate the last topic we covered?,conversation_meta
Will you provide a short recap of your previous answer?,conversation_meta
Can you please quickly summarize the previous answer?,conversation_meta
Could you kindly provide a short recap of the earlier question?,conversation_meta
May I ask you to explain the previous conversation point?,conversation_meta
Please summarize briefly the last point again.,conversation_meta
Would you mind explain the previous answer?,conversation_meta
Could you kindly fill me in on what we just talked about?,conversation_meta
Please give me the gist of the last thing you said again.,conversation_meta
May I ask you to walk me through the last topic we covered?,conversation_meta
Please give me a quick rundown of the previous chat segment again.,conversation_meta
Can you please clarify the last thing you said?,conversation_meta
Please repeat what we discussed earlier again.,conversation_meta
Could you clarify the earlier question one more time?,conversation_meta
Could you kindly tell me again about the previous answer?,conversation_meta
May I ask you to fill me in on your previous answer?,conversation_meta
Could you kindly explain the earlier chat?,conversation_meta
Will you restate your last reply?,conversation_meta
Will you elaborate on the earlier chat?,conversation_meta
Would you brief me on the previous answer?,conversation_meta
Would you rehash our conversation so far?,conversation_meta
Please tell me again about our earlier discussion again.,conversation_meta
May I ask you to brief me on what we just talked about?,conversation_meta
Please elaborate on our previous conversation again.,conversation_meta
Can you restate the previous answer once again?,conversation_meta
Kindly fill me in on the last thing you said.,conversation_meta
I'd like you to rehash the previous chat segment.,conversation_meta
Could you quickly give me a quick rundown of our previous conversation?,conversation_meta
Please give me a quick rundown of the previous conversation point again.,conversation_meta
Will you recap our earlier discussion?,conversation_meta
Would you refresh my memory about what we just talked about?,conversation_meta
May I ask you to rehash the earlier subject?,conversation_meta
Could you quickly recap what we discussed earlier in one sentence?,conversation_meta
Can you recap the last response once again?,conversation_meta
Will you brief me on our conversation so far?,conversation_meta
Could you give me the gist of our recent interaction?,conversation_meta
May I ask you to repeat what we just talked about?,conversation_meta
Can you quickly recap the earlier question once again?,conversation_meta
Please quickly summarize the last point again.,conversation_meta
Can you quickly recap the previous answer for me?,conversation_meta
Help me by give me the gist of our earlier discussion.,conversation_meta
Can you give me a summary of the previous conversation point for me?,conversation_meta
Could you walk me through the previous chat segment in one sentence?,conversation_meta
I'd like you to explain your last reply.,conversation_meta
Could you elaborate on our previous conversation one more time?,conversation_meta
Can you clarify our previous conversation once again?,conversation_meta
Could you quickly quickly summarize the earlier subject?,conversation_meta
Could you quickly summarize your previous explanation in one sentence?,conversation_meta
Help me by give me a short recap of the previous topic.,conversation_meta
Could you tell me again about the last response?,conversation_meta
Can you summarize the previous topic briefly?,conversation_meta
Could you restate our conversation so far one more time?,conversation_meta
Could you elaborate on the last point?,conversation_meta
Would you rehash the previous topic?,conversation_meta
I'd like you to give me a quick rundown of the last point.,conversation_meta
Can you please summarize briefly our conversation so far?,conversation_meta
I'd like you to summarize the earlier message.,conversation_meta
Please restate your last reply again.,conversation_meta
Kindly reiterate the earlier chat.,conversation_meta
Would you mind restate the previous answer?,conversation_meta
Would you tell me again about the last thing you said?,conversation_meta
Will you fill me in on the previous answer?,conversation_meta
Can you restate the previous answer briefly?,conversation_meta
Could you kindly summarize briefly our earlier discussion?,conversation_meta
Could you restate your previous explanation?,conversation_meta
Can you provide a short recap of the last response for me?,conversation_meta
I'd like you to repeat the earlier message.,conversation_meta
Kindly tell me about the previous topic.,conversation_meta
Please rehash our recent interaction.,conversation_meta
Could you quickly rehash the earlier message?,conversation_meta
Will you give me a short recap of your last message?,conversation_meta
I'd like you to refresh my memory about the earlier message.,conversation_meta
Could you restate the earlier message one more time?,conversation_meta
Could you kindly walk me through what we've discussed so far?,conversation_meta
Can you walk me through the last message you sent briefly?,conversation_meta
Would you mind quickly summarize your last reply?,conversation_meta
Can you fill me in on your previous explanation for me?,conversation_meta
I'd like you to give me a short recap of your last message.,conversation_meta
Would you summarize your previous explanation?,conversation_meta
Could you kindly clarify the previous topic?,conversation_meta
May I ask you to tell me about your previous answer?,conversation_meta
Could you reiterate the last point in one sentence?,conversation_meta
Would you reiterate the earlier message?,conversation_meta
Kindly summarize the previous response.,conversation_meta
Can you refresh my memory about the earlier message once again?,conversation_meta
Can you rehash your last reply for me?,conversation_meta
I'd like you to repeat the previous response.,conversation_meta
Will you walk me through your previous explanation?,conversation_meta
Could you quickly brief me on the last topic we covered?,conversation_meta
May I ask you to explain what we discussed earlier?,conversation_meta
Help me by tell me again about what we just talked about.,conversation_meta
Help me by refresh my memory about our recent interaction.,conversation_meta
Can you give me a summary of the earlier question briefly?,conversation_meta
Will you repeat our earlier discussion?,conversation_meta
Can you give me the gist of the earlier question once again?,conversation_meta
Will you remind me about the earlier message?,conversation_meta
I'd like you to tell me again about our recent interaction.,conversation_meta
Could you brief me on the previous response in one sentence?,conversation_meta
Can you please quickly recap the earlier chat?,conversation_meta
I'd like you to give me a short recap of your last reply.,conversation_meta
Please tell me about your previous answer again.,conversation_meta
Could you kindly give me a short recap of the earlier question?,conversation_meta
Could you provide a short recap of the previous response?,conversation_meta
Can you please repeat the earlier message?,conversation_meta
Would you mind give me the gist of our conversation so far?,conversation_meta
Can you restate your last message once again?,conversation_meta
Can you give me the gist of the previous topic briefly?,conversation_meta
Kindly give me the gist of your last message.,conversation_meta
Can you repeat your last reply for me?,conversation_meta
Could you fill me in on your last reply one more time?,conversation_meta
Will you give me a quick rundown of the last response?,conversation_meta
Can you recap our earlier discussion briefly?,conversation_meta
Please give me the gist of the last response.,conversation_meta
Could you outline what we've discussed so far in one sentence?,conversation_meta
Please elaborate on your previous explanation.,conversation_meta
Could you quickly reiterate your last message?,conversation_meta
Kindly give me a short recap of the earlier question.,conversation_meta
Could you kindly brief me on our conversation so far?,conversation_meta
Will you give me the gist of the earlier chat?,conversation_meta
Can you rehash what we just talked about briefly?,conversation_meta
Help me by give me a short recap of the earlier message.,conversation_meta
Help me by give me a short recap of our conversation so far.,conversation_meta
Would you mind walk me through the last thing you said?,conversation_meta
Help me by rehash the previous answer.,conversation_meta
Could you give me a short recap of the earlier chat one more time?,conversation_meta
Can you repeat what we discussed earlier briefly?,conversation_meta
Could you kindly give me the gist of your previous answer?,conversation_meta
Would you restate your previous explanation?,conversation_meta
Would you brief me on what we've discussed so far?,conversation_meta
I'd like you to summarize the last point.,conversation_meta
Kindly explain the previous response.,conversation_meta
Can you please restate the previous topic?,conversation_meta
Could you quickly repeat the last response?,conversation_meta
Would you mind outline our conversation so far?,conversation_meta
Could you reiterate our previous conversation one more time?,conversation_meta
Would you mind tell me about the previous answer?,conversation_meta
Could you restate your previous answer in one sentence?,conversation_meta
Can you clarify what we just talked about briefly?,conversation_meta
Can you please repeat the previous conversation point?,conversation_meta
Help me by summarize briefly the earlier subject.,conversation_meta
Please recap your previous answer.,conversation_meta
Please restate your last reply.,conversation_meta
Kindly quickly summarize the earlier message.,conversation_meta
Could you give me a short recap of the previous chat segment?,conversation_meta
Would you give me a short recap of the last topic we covered?,conversation_meta
Could you quickly summarize the last message you sent one more time?,conversation_meta
Can you tell me about what we've discussed so far briefly?,conversation_meta
Will you tell me about the previous conversation point?,conversation_meta
Can you give me the gist of the previous answer once again?,conversation_meta
Could you kindly give me the gist of the previous chat segment?,conversation_meta
May I ask you to outline our previous conversation?,conversation_meta
Would you mind explain the last point?,conversation_meta
Could you explain our earlier discussion one more time?,conversation_meta
Kindly rehash the previous conversation point.,conversation_meta
Will you give me the gist of the earlier question?,conversation_meta
Please outline the earlier question again.,conversation_meta
May I ask you to elaborate on the last thing you said?,conversation_meta
Can you clarify what we discussed earlier for me?,conversation_meta
Could you brief me on your last reply in one sentence?,conversation_meta
Please rehash our earlier discussion again.,conversation_meta
Can you please elaborate on your last reply?,conversation_meta
Could you fill me in on the last point?,conversation_meta
Can you please brief me on the earlier subject?,conversation_meta
Help me by elaborate on the last topic we covered.,conversation_meta
Can you summarise your previous answer?,conversation_meta
Can you please quickly recap the last response?,conversation_meta
Could you quickly summarize the previous response?,conversation_meta
Can you please tell me again about your last reply?,conversation_meta
Help me by explain what we discussed earlier.,conversation_meta
Could you repeat our previous conversation in one sentence?,conversation_meta
Kindly repeat your last message.,conversation_meta
Please reiterate the previous response again.,conversation_meta
Will you summarize your previous explanation?,conversation_meta
I'd like you to clarify the previous topic.,conversation_meta
Can you give me a summary of the previous chat segment once again?,conversation_meta
Help me by provide a short recap of our previous conversation.,conversation_meta
Can you tell me about the previous topic once again?,conversation_meta
May I ask you to explain the earlier message?,conversation_meta
Can you quickly recap the earlier chat for me?,conversation_meta
Can you please remind me about the earlier question?,conversation_meta
Will you summarize the last message you sent?,conversation_meta
Could you quickly tell me again about the previous answer?,conversation_meta
Could you kindly summarize briefly the earlier chat?,conversation_meta
Could you quickly walk me through the previous chat segment?,conversation_meta
Can you brief me on the earlier message briefly?,conversation_meta
Help me by outline the earlier question.,conversation_meta
Can you walk me through the earlier subject for me?,conversation_meta
Can you repeat the last response once again?,conversation_meta
Kindly repeat the earlier question.,conversation_meta
Please give me a quick rundown of our earlier discussion again.,conversation_meta
Can you please fill me in on the previous chat segment?,conversation_meta
Would you tell me about your last reply?,conversation_meta
Help me by repeat what we've discussed so far.,conversation_meta
Can you tell me again about what we discussed earlier once again?,conversation_meta
Please give me the gist of the earlier question.,conversation_meta
Can you please give me a short recap of the earlier question?,conversation_meta
Can you outline your previous explanation briefly?,conversation_meta
Help me by give me a short recap of our previous conversation.,conversation_meta
Kindly summarize the last thing you said.,conversation_meta
Can you give me a summary of your last reply for me?,conversation_meta
Could you provide a short recap of what we just talked about in one sentence?,conversation_meta
Could you restate the earlier chat?,conversation_meta
Could you clarify what we discussed earlier?,conversation_meta
Will you tell me about our recent interaction?,conversation_meta
Please outline our conversation so far again.,conversation_meta
Kindly walk me through the last message you sent.,conversation_meta
Can you give me a quick rundown of the last topic we covered for me?,conversation_meta
May I ask you to outline our earlier discussion?,conversation_meta
Could you quickly outline the previous chat segment?,conversation_meta
Could you walk me through your last message in one sentence?,conversation_meta
I'd like you to brief me on the last topic we covered.,conversation_meta
Can you restate the previous response once again?,conversation_meta
Can you please tell me again about the previous topic?,conversation_meta
Can you refresh my memory about the last topic we covered once again?,conversation_meta
Could you quickly elaborate on the previous chat segment?,conversation_meta
Can you provide a short recap of the earlier chat once again?,conversation_meta
Would you tell me about the earlier chat?,conversation_meta
May I ask you to quickly summarize what we've discussed so far?,conversation_meta
Kindly rehash your previous answer.,conversation_meta
Help me by refresh my memory about the earlier message.,conversation_meta
Would you mind restate the last message you sent?,conversation_meta
Would you reiterate what we've discussed so far?,conversation_meta
Kindly outline your last reply.,conversation_meta
Would you summarize briefly the previous conversation point?,conversation_meta
Would you mind rehash your previous answer?,conversation_meta
Would you give me a summary of the earlier message?,conversation_meta
Would you mind remind me about the earlier question?,conversation_meta
Could you quickly provide a short recap of the last thing you said?,conversation_meta
Can you restate what we discussed earlier for me?,conversation_meta
Can you quickly summarize the previous answer briefly?,conversation_meta
Can you tell me again about the last point briefly?,conversation_meta
Kindly clarify your previous explanation.,conversation_meta
Could you refresh my memory about the last topic we covered in one sentence?,conversation_meta
Please outline the previous answer again.,conversation_meta
Can you brief me on our recent interaction for me?,conversation_meta
Could you quickly walk me through the earlier chat?,conversation_meta
Kindly refresh my memory about what we discussed earlier.,conversation_meta
Could you brief me on our earlier discussion in one sentence?,conversation_meta
Could you quickly rehash our conversation so far?,conversation_meta
Please repeat the previous chat segment.,conversation_meta
What was what we discussed earlier about?,conversation_meta
Can you refresh my memory about the earlier subject once again?,conversation_meta
Can you remind me about the earlier question for me?,conversation_meta
Will you quickly recap our previous conversation?,conversation_meta
Will you walk me through what we discussed earlier?,conversation_meta
Would you mind repeat the previous answer?,conversation_meta
Could you repeat what we just talked about one more time?,conversation_meta
Can you refresh my memory about the last topic we covered for me?,conversation_meta
Could you elaborate on your last reply?,conversation_meta
Can you outline the previous conversation point once again?,conversation_meta
Could you kindly repeat the last topic we covered?,conversation_meta
Please provide a short recap of our conversation so far.,conversation_meta
Could you summarize the earlier subject?,conversation_meta
Help me by give me a short recap of your last message.,conversation_meta
Can you outline the previous conversation point for me?,conversation_meta
Would you mind provide a short recap of our conversation so far?,conversation_meta
Could you give me the gist of the earlier chat?,conversation_meta
Can you summarize briefly your last message once again?,conversation_meta
Could you give me the gist of the previous chat segment?,conversation_meta
Help me by summarize briefly what we just talked about.,conversation_meta
Can you restate your last reply for me?,conversation_meta
Please restate the earlier message again.,conversation_meta
Could you tell me again about the earlier chat one more time?,conversation_meta
I'd like you to summarize the last thing you said.,conversation_meta
Please give me a short recap of your previous explanation.,conversation_meta
Could you quickly rehash the previous topic?,conversation_meta
Help me by walk me through the previous topic.,conversation_meta
I'd like you to rehash the previous conversation point.,conversation_meta
Please refresh my memory about our previous conversation.,conversation_meta
Please remind me about our conversation so far again.,conversation_meta
Help me by quickly summarize the previous conversation point.,conversation_meta
Please give me a quick rundown of our earlier discussion.,conversation_meta
Can you reiterate your previous answer briefly?,conversation_meta
Can you tell me again about the previous answer once again?,conversation_meta
Will you reiterate our conversation so far?,conversation_meta
Could you quickly give me a summary of what we've discussed so far?,conversation_meta
Would you summarize the last topic we covered?,conversation_meta
Can you restate our earlier discussion once again?,conversation_meta
Can you repeat what we've discussed so far once again?,conversation_meta
Can you quickly recap our conversation so far for me?,conversation_meta
Would you walk me through our earlier discussion?,conversation_meta
Can you walk me through the last point briefly?,conversation_meta
Kindly restate what we just talked about.,conversation_meta
Can you recap your last message once again?,conversation_meta
Kindly repeat the previous answer.,conversation_meta
Would you mind give me the gist of the previous conversation point?,conversation_meta
Could you tell me about the last response one more time?,conversation_meta
I'd like you to give me a quick rundown of the previous topic.,conversation_meta
Help me by give me a quick rundown of the earlier message.,conversation_meta
Could you kindly remind me about our recent interaction?,conversation_meta
I'd like you to remind me about our recent interaction.,conversation_meta
Would you mind explain our recent interaction?,conversation_meta
Would you refresh my memory about the previous answer?,conversation_meta
Kindly quickly summarize what we just talked about.,conversation_meta
Could you kindly repeat the earlier question?,conversation_meta
Can you recap the last response for me?,conversation_meta
Will you reiterate the last thing you said?,conversation_meta
Will you recap our recent interaction?,conversation_meta
Can you quickly summarize our recent interaction once again?,conversation_meta
Would you give me a quick rundown of the previous conversation point?,conversation_meta
Would you mind rehash what we discussed earlier?,conversation_meta
I'd like you to fill me in on the earlier chat.,conversation_meta
Could you kindly summarize briefly the last response?,conversation_meta
May I ask you to recap what we just talked about?,conversation_meta
Can you please brief me on your last reply?,conversation_meta
Could you kindly reiterate the previous response?,conversation_meta
Can you please quickly recap the last point?,conversation_meta
Could you give me a summary of our previous conversation in one sentence?,conversation_meta
I'd like you to give me a quick rundown of the last thing you said.,conversation_meta
Could you quickly quickly summarize our conversation so far?,conversation_meta
Would you brief me on the earlier question?,conversation_meta
I'd like you to clarify our conversation so far.,conversation_meta
Could you kindly outline the earlier question?,conversation_meta
Can you restate our recent interaction once again?,conversation_meta
I'd like you to give me a summary of the last message you sent.,conversation_meta
Could you quickly recap the earlier message?,conversation_meta
Can you please repeat the previous answer?,conversation_meta
May I ask you to give me the gist of the last point?,conversation_meta
Please clarify the earlier chat again.,conversation_meta
Could you quickly tell me about the last point?,conversation_meta
Can you brief me on our recent interaction briefly?,conversation_meta
I'd like you to remind me about the earlier subject.,conversation_meta
Can you please remind me about our previous conversation?,conversation_meta
Can you summarize the last topic we covered for me?,conversation_meta
Can you summarize our recent interaction once again?,conversation_meta
Please reiterate our earlier discussion again.,conversation_meta
Would you clarify the last point?,conversation_meta
May I ask you to provide a short recap of the earlier subject?,conversation_meta
Help me by quickly recap the previous conversation point.,conversation_meta
Can you please explain what we've discussed so far?,conversation_meta
Kindly brief me on our recent interaction.,conversation_meta
Could you kindly give me the gist of the last topic we covered?,conversation_meta
Will you clarify the earlier subject?,conversation_meta
Please summarize briefly the last response.,conversation_meta
Could you outline the previous answer one more time?,conversation_meta
Could you remind me about what we've discussed so far one more time?,conversation_meta
Could you refresh my memory about the earlier question one more time?,conversation_meta
Could you kindly summarize briefly the last message you sent?,conversation_meta
Can you clarify the earlier chat briefly?,conversation_meta
I'd like you to tell me about your previous explanation.,conversation_meta
Kindly refresh my memory about what we just talked about.,conversation_meta
Can you give me a summary of the last thing you said for me?,conversation_meta
Please clarify the earlier subject again.,conversation_meta
Could you kindly give me a short recap of the previous answer?,conversation_meta
Can you please restate the earlier subject?,conversation_meta
Please tell me again about your last reply again.,conversation_meta
Can you please brief me on the earlier chat?,conversation_meta
May I ask you to remind me about the earlier message?,conversation_meta
Would you fill me in on your previous answer?,conversation_meta
Will you outline our conversation so far?,conversation_meta
Could you quickly recap your previous explanation in one sentence?,conversation_meta
Would you summarize briefly the last topic we covered?,conversation_meta
Could you kindly remind me about the previous chat segment?,conversation_meta
May I ask you to give me a summary of the last message you sent?,conversation_meta
Can you please restate the earlier message?,conversation_meta
Can you please summarize briefly your previous explanation?,conversation_meta
Could you give me the gist of what we just talked about in one sentence?,conversation_meta
Could you explain our previous conversation one more time?,conversation_meta
Could you quickly remind me about the last topic we covered?,conversation_meta
Would you give me the gist of the earlier message?,conversation_meta
Can you outline what we discussed earlier briefly?,conversation_meta
Please repeat what we discussed earlier.,conversation_meta
Please repeat what we've discussed so far.,conversation_meta
Would you mind fill me in on the last response?,conversation_meta
Could you elaborate on our recent interaction in one sentence?,conversation_meta
Will you quickly recap what we've discussed so far?,conversation_meta
Kindly reiterate our earlier discussion.,conversation_meta
Could you kindly summarize our previous conversation?,conversation_meta
Help me by give me a quick rundown of our previous conversation.,conversation_meta
Could you kindly elaborate on the previous topic?,conversation_meta
Can you clarify the previous response for me?,conversation_meta
Could you kindly rehash the last topic we covered?,conversation_meta
Help me by outline the earlier message.,conversation_meta
Would you mind recap your previous answer?,conversation_meta
Please clarify the previous topic again.,conversation_meta
Can you summarise the previous topic?,conversation_meta
Could you repeat what we just talked about in one sentence?,conversation_meta
I'd like you to reiterate the earlier chat.,conversation_meta
Please clarify our earlier discussion again.,conversation_meta
Will you reiterate the previous answer?,conversation_meta
Could you quickly give me a quick rundown of your previous answer?,conversation_meta
Would you summarize our earlier discussion?,conversation_meta
Can you clarify your previous answer for me?,conversation_meta
Please brief me on your previous explanation.,conversation_meta
Can you please remind me about the earlier message?,conversation_meta
I'd like you to quickly summarize the previous answer.,conversation_meta
Kindly summarize the previous topic.,conversation_meta
Could you quickly summarize the earlier subject?,conversation_meta
Can you give me a summary of your previous explanation once again?,conversation_meta
Can you rehash the previous conversation point briefly?,conversation_meta
Could you quickly summarize briefly the last message you sent?,conversation_meta
Will you remind me about what we discussed earlier?,conversation_meta
Can you restate our previous conversation briefly?,conversation_meta
I'd like you to summarize briefly the previous response.,conversation_meta
Kindly summarize briefly the earlier message.,conversation_meta
Can you please recap the last response?,conversation_meta
Kindly quickly recap what we've discussed so far.,conversation_meta
Could you give me a summary of our conversation so far one more time?,conversation_meta
Help me by quickly recap our recent interaction.,conversation_meta
May I ask you to give me a quick rundown of the last topic we covered?,conversation_meta
Kindly quickly recap our recent interaction.,conversation_meta
I'd like you to outline the previous topic.,conversation_meta
Could you restate the last point?,conversation_meta
Could you remind me about the previous topic in one sentence?,conversation_meta
Can you provide a short recap of the previous response for me?,conversation_meta
Can you fill me in on the previous conversation point briefly?,conversation_meta
Could you quickly remind me about the previous conversation point?,conversation_meta
Would you mind give me a summary of what we've discussed so far?,conversation_meta
Would you reiterate the earlier chat?,conversation_meta
Can you give me a short recap of our previous conversation once again?,conversation_meta
Could you rehash what we discussed earlier in one sentence?,conversation_meta
Would you mind clarify your last reply?,conversation_meta
Could you elaborate on the last point in one sentence?,conversation_meta
Could you kindly give me the gist of the previous topic?,conversation_meta
Could you elaborate on the earlier subject in one sentence?,conversation_meta
Please reiterate the earlier question.,conversation_meta
Can you explain the previous topic once again?,conversation_meta
Kindly recap your last reply.,conversation_meta
Could you quickly restate the previous response?,conversation_meta
Please provide a short recap of the last message you sent.,conversation_meta
Help me by quickly summarize the earlier question.,conversation_meta
Help me by refresh my memory about what we've discussed so far.,conversation_meta
Will you refresh my memory about the last point?,conversation_meta
Would you mind recap our previous conversation?,conversation_meta
I'd like you to fill me in on the last response.,conversation_meta
Could you fill me in on our recent interaction in one sentence?,conversation_meta
Could you remind me about the previous conversation point?,conversation_meta
Can you please walk me through the earlier message?,conversation_meta
Can you summarize briefly our previous conversation briefly?,conversation_meta
Can you repeat the previous conversation point briefly?,conversation_meta
Would you mind refresh my memory about the earlier question?,conversation_meta
Could you quickly rehash your previous explanation?,conversation_meta
Can you please recap your previous answer?,conversation_meta
Please walk me through our previous conversation again.,conversation_meta
Can you please give me a summary of the previous topic?,conversation_meta
May I ask you to clarify what we've discussed so far?,conversation_meta
Could you repeat our earlier discussion in one sentence?,conversation_meta
Will you give me a short recap of the previous topic?,conversation_meta
Please give me the gist of what we discussed earlier again.,conversation_meta
Could you kindly recap the earlier chat?,conversation_meta
Will you walk me through our earlier discussion?,conversation_meta
Kindly rehash the previous topic.,conversation_meta
Can you fill me in on the last thing you said briefly?,conversation_meta
Can you fill me in on our earlier discussion once again?,conversation_meta
Could you kindly rehash the last thing you said?,conversation_meta
I'd like you to outline the last thing you said.,conversation_meta
Can you rehash the earlier subject for me?,conversation_meta
Please give me the gist of your previous answer again.,conversation_meta
Could you rehash our earlier discussion one more time?,conversation_meta
Would you mind restate the earlier message?,conversation_meta
Could you kindly walk me through our recent interaction?,conversation_meta
Will you rehash our previous conversation?,conversation_meta
Can you elaborate on what we've discussed so far for me?,conversation_meta
Could you refresh my memory about what we discussed earlier one more time?,conversation_meta
Kindly elaborate on the last point.,conversation_meta
Please clarify the last topic we covered again.,conversation_meta
Will you rehash the last response?,conversation_meta
I'd like you to fill me in on the previous conversation point.,conversation_meta
Can you restate our previous conversation once again?,conversation_meta
Could you give me a short recap of the last point?,conversation_meta
Could you walk me through our conversation so far in one sentence?,conversation_meta
May I ask you to give me the gist of the last topic we covered?,conversation_meta
Would you mind give me a summary of the last message you sent?,conversation_meta
I'd like you to quickly summarize what we discussed earlier.,conversation_meta
Kindly give me a summary of what we discussed earlier.,conversation_meta
Can you repeat the previous topic briefly?,conversation_meta
Please refresh my memory about what we discussed earlier.,conversation_meta
Please reiterate your previous explanation again.,conversation_meta
Please refresh my memory about the previous response.,conversation_meta
Help me by refresh my memory about the last point.,conversation_meta
Could you provide a short recap of the previous answer?,conversation_meta
Can you give me a short recap of your previous explanation for me?,conversation_meta
Please summarize your previous answer again.,conversation_meta
Please explain the previous answer again.,conversation_meta
Could you kindly reiterate your last message?,conversation_meta
Will you give me a summary of what we just talked about?,conversation_meta
Could you quickly elaborate on the previous conversation point?,conversation_meta
Can you elaborate on your previous explanation briefly?,conversation_meta
Could you quickly give me a quick rundown of the previous chat segment?,conversation_meta
Would you give me a short recap of what we just talked about?,conversation_meta
Would you mind quickly recap the last thing you said?,conversation_meta
I'd like you to restate the previous conversation point.,conversation_meta
Please rehash the last response.,conversation_meta
I'd like you to give me the gist of the last message you sent.,conversation_meta
Help me by fill me in on our earlier discussion.,conversation_meta
I'd like you to summarize briefly the last point.,conversation_meta
May I ask you to quickly summarize your last message?,conversation_meta
