Question,Label
have you done your homework?,general question
not yet.,general question
then why are you watching tv?,general question
this is my favorite show.,general question
go do your homework.,general question
"but, mom!",general question
you can watch tv after you do your homework.,general question
but the show will be over.,general question
there will be another show next week.,general question
please?,general question
you know the rules.,general question
i can't wait until i graduate.,general question
me too.,general question
no more homework.,general question
i hate homework.,general question
are you going to college?,general question
i can't afford it.,general question
me neither.,general question
so what are you going to do?,general question
i'm joining the army.,general question
you're kidding. you might get killed.,general question
"i don't think so. after i finish, i'll have enough money to go to college.",general question
what is your major?,general question
english.,general question
what are you going to do with an english major?,general question
i'm going to be a teacher.,general question
high school or middle school?,general question
high school.,general question
i teach high school english.,general question
i didn't know that.,general question
i started teaching five years ago.,general question
how do you like it?,general question
do you see all this gray hair? it was totally black five years ago.,general question
parking at school is impossible.,general question
i'll say.,general question
i drove around for half an hour.,general question
did you find a spot?,general question
"i found a spot, but someone cut in and took it from me.",general question
did you yell at them?,general question
"yes, i did.",general question
and?,general question
and he yelled back at me.,general question
how rude.,general question
but i got lucky a few minutes later.,general question
this is a huge library.,general question
"yes, it has lots of rooms and lots of space.",general question
and lots of books.,general question
and lots of thieves.,general question
what do you mean?,general question
"i mean, keep your belongings close to you.",general question
the only thing in my backpack is used books.,general question
but thieves don't know that.,general question
they might think that i've got an ipod or laptop in there.,general question
now you're thinking.,general question
you'd think a library would be safe from thieves.,general question
how good is your math?,general question
i can add two and two.,general question
so you're not very good at math?,general question
i'm terrible at math.,general question
"well, i need some help.",general question
with what?,general question
i'm taking a math course in school.,general question
"well, you should ask your teacher or your classmates for help.",general question
i can't do that.,general question
why not?,general question
they might think i'm stupid.,general question
do you believe in god?,general question
of course.,general question
do you pray to god?,general question
occasionally.,general question
when's that?,general question
when i need something.,general question
like what?,general question
"well, if i have a big test at school.",general question
does god answer your prayers?,general question
"yes, i've passed all my tests.",general question
do you ever pray for money?,general question
the cops finally found the husband.,general question
what husband?,general question
the husband of the driver who ran over two college students at 3 a.m.,general question
"oh, yeah. the girl died instantly, and the boy is still in the hospital.",general question
the husband said he tried to help the boy.,general question
"yes, he pushed him off the hood of the car.",general question
"no, he said he gently placed the boy on the street.",general question
so what? they still drove off.,general question
the husband said a fire department was nearby.,general question
so what? did he dial 911?,general question
"he said he was thinking about it, but he didn't get around to it.",general question
i don't like riding the bus.,general question
why not?,general question
the seats and windows are dirty.,general question
don't they clean the bus every night?,general question
i think they do.,general question
you should bring some wipes with you.,general question
that's a good idea.,general question
then you can wipe your seat and window.,general question
people will think i'm strange.,general question
who cares? everyone is strange.,general question
that's for sure.,general question
i don't like riding the bus.,general question
why not?,general question
"number one, it's too slow.",general question
you're right. a car is faster.,general question
"number two, it's usually late.",general question
you're right. the buses are never on time.,general question
"number three, it doesn't run 24 hours.",general question
you're right. buses don't run late at night.,general question
"number four, it's too crowded.",general question
you're right. you have to stand in the aisle.,general question
"number five, it's unsafe.",general question
we had a problem at school.,general question
what was the problem?,general question
someone cut the tires.,general question
what tires?,general question
the tires on the cars.,general question
where were the cars?,general question
they were in the student parking lot.,general question
how many tires were cut?,general question
one or two tires were cut on each car.,general question
how many cars?,general question
eleven cars.,general question
life isn't fair.,general question
it sure isn't.,general question
i got a ticket yesterday.,general question
what for?,general question
i was crossing the street.,general question
were you in a crosswalk?,general question
"yes, but the red hand was blinking.",general question
so? that's a ticket?,general question
"yes, it's a $140 ticket.",general question
that's not right!,general question
"when i started to cross the street, the white walk sign was blinking.",general question
you're driving too fast.,general question
why do you say that?,general question
the speed limit is 65.,general question
i know that.,general question
but you're doing 75.,general question
so is everyone else.,general question
but a cop might stop you.,general question
"no, he won't. some cars are doing 85.",general question
so the cop will stop those cars?,general question
of course. he stops the fastest cars.,general question
my friend got a ticket for doing 75.,general question
remember to put air in your tires.,general question
how often do i have to do that?,general question
once every two months.,general question
that's a lot.,general question
what do you mean?,general question
that's six times a year!,general question
"yes, and it takes about five minutes each time.",general question
i'll try.,general question
check your tires or you'll get a flat.,general question
oh. that's not good.,general question
"no, it isn't. a flat costs you time and money.",general question
you're driving too fast.,general question
i'm in a hurry.,general question
don't ever be in a hurry.,general question
it's not my fault. you didn't wake me up.,general question
that's not my fault. you didn't tell me to wake you up.,general question
"well, i meant to.",general question
don't ever be in a hurry when you're driving.,general question
why not?,general question
because you'll have an accident. most accidents are because people are in a hurry.,general question
how do you know that?,general question
i read a lot.,general question
let's go for a ride.,general question
where are we going?,general question
into the mountains.,general question
that sounds nice.,general question
i want to show you my new car.,general question
you bought a new car?,general question
yes. i bought a cadillac.,general question
a luxury car.,general question
luxury plus speed.,general question
what are we waiting for?,general question
let me get the keys.,general question
i have to go to the bathroom.,general question
why didn't you go before we left?,general question
"i did, but i have to go again.",general question
"well, hold on a little longer.",general question
i think i'm going to explode.,general question
just hold on.,general question
oh! don't hit any more bumps!,general question
we'll be at mcdonald's in just a few minutes.,general question
i hope they are fast minutes.,general question
think about something else. think about a hamburger.,general question
"i'm thinking, but i still have to go.",general question
where's the car?,general question
what do you mean?,general question
the car isn't here.,general question
where did you park it?,general question
i parked it right here.,general question
are you sure?,general question
yes. i remember this big tree.,general question
maybe it's the wrong tree.,general question
"no, this is the tree.",general question
did someone steal it?,general question
i sure hope not.,general question
look at this traffic.,general question
i'd rather not.,general question
it gets worse every year.,general question
why are you complaining? we're going almost 20 miles an hour.,general question
the speed limit is 65!,general question
"well, that's between 2:00 and 4:00 a.m.",general question
where are all these people going?,general question
they're all asking the same question.,general question
when are they going to fix this problem?,general question
they said they need more money.,general question
they always need more money.,general question
did you see that car?,general question
"yes, he went through the red light.",general question
can we call the police?,general question
"no, the police don't care.",general question
why not?,general question
they have to see it happen.,general question
they don't believe us?,general question
no. they can only give a ticket if they see it happen.,general question
"so, what do we do?",general question
we don't do anything.,general question
maybe we should honk the horn next time.,general question
my car is dirty.,general question
why don't you wash it?,general question
that's what i'm going to do.,general question
are you going to wash it yourself?,general question
of course. it's not a hard job.,general question
i'll help you.,general question
"okay, i'll get a bucket.",general question
i'll rinse the car first.,general question
then we can scrub it with a wet sponge and soap.,general question
"after that, we can dry it with a towel.",general question
then it will look like new,general question
it sure is windy today.,general question
paper is flying everywhere.,general question
this wind is dangerous for drivers.,general question
especially for drivers of big trucks.,general question
the wind blows those trucks over.,general question
"it blows trees over, too.",general question
a tree fell onto my dad's car.,general question
was there much damage?,general question
my dad had to buy a new car.,general question
wow! that's terrible.,general question
never park your car under a tree.,general question
when are we going to stop?,general question
we'll stop at the next mcdonald's.,general question
how far away is that?,general question
i think we'll be there in half an hour.,general question
i hope so. i have to go to the bathroom.,general question
"well, i can always pull over.",general question
"no, thank you, i'll just wait.",general question
we can kill two birds with one stone.,general question
what do you mean?,general question
"while you're using the bathroom, i'll order some food.",general question
don't order for me. i'm not hungry.,general question
this is such a long light.,general question
look how many cars are waiting in line.,general question
they need a left-turn arrow.,general question
only two cars can make a left turn every three or four minutes.,general question
we'll be here forever.,general question
get out of this lane.,general question
but we need to turn left.,general question
forget it. go straight.,general question
then what?,general question
then we'll just make a u-turn.,general question
and then we can turn right at the light.,general question
i need a cheap car.,general question
how much money do you have?,general question
"$1,000.",general question
"well, that should get you something.",general question
but i need something that's reliable.,general question
you need a car with low mileage.,general question
a car that was owned by a little old lady.,general question
where have you looked?,general question
i haven't looked anywhere yet.,general question
why not?,general question
because i'll never find one for such a low price.,general question
"good afternoon, officer.",general question
"your driver's license and registration, please.",general question
here you go.,general question
do you know why i pulled you over?,general question
i have no idea. all of a sudden i heard your siren.,general question
you rolled through that stop sign back there.,general question
but i stopped!,general question
"no, you didn't. you slowed down, but you didn't come to a full stop.",general question
"well, nobody else does, so why should i?",general question
that's not the attitude of a good driver.,general question
but i am a good driver. i've never had a ticket in my life.,general question
$140. i can't believe it.,general question
what are you talking about?,general question
i got a ticket downtown for $140.,general question
were you speeding?,general question
"no, i was crossing the street.",general question
were you jaywalking?,general question
"no, i was in the crosswalk.",general question
so why did you get a ticket?,general question
the officer said the red hand was blinking.,general question
was it blinking when you entered the crosswalk?,general question
"no, the white walk sign was blinking.",general question
they were in a crosswalk near school at 3 a.m.,general question
who?,general question
two students from usc.,general question
what happened?,general question
"a speeding car ran a red light, killing the girl.",general question
what happened to the other student?,general question
he landed on the hood of the car.,general question
did he get off the hood?,general question
"no, the car stopped and the passenger pushed the injured student off the hood.",general question
i'll bet the car continued on its way.,general question
of course it did. why stop after you've run over two people?,general question
what happened to your car?,general question
i got a dent in the parking lot.,general question
how did you get it?,general question
i don't know. maybe it was from a shopping cart.,general question
those shopping carts are dangerous.,general question
especially the metal ones.,general question
i don't park at a store that uses metal shopping carts.,general question
"that's a good idea, but there was a good sale at this store.",general question
did you save any money on the sale?,general question
"yes, i did. i saved about $50.",general question
that's great.,general question
"did you see ""titanic""?",general question
yes. it is a great movie.,general question
i saw it twelve times.,general question
i saw it eight times.,general question
i have the dvd.,general question
so do i.,general question
let's go to your home.,general question
we can watch my dvd.,general question
and then we can go to my home.,general question
and watch your dvd.,general question
i always cry at the end.,general question
let's play cards.,general question
i don't know any card games.,general question
i'll teach you one.,general question
okay. what will you teach me?,general question
it's called poker.,general question
is it easy to learn?,general question
"yes, it will only take about 30 minutes.",general question
okay. teach me how to play.,general question
we each get five cards.,general question
"oh, look. i have four tens.",general question
"that's great, but you're not supposed to tell me.",general question
i'm a good card player.,general question
why is that?,general question
because i watch the other players.,general question
what do you mean?,general question
people will tell you if they have a good hand.,general question
how do they do that?,general question
"for example, a friend of mine licks his lips.",general question
"when he licks his lips, you know he has a good hand?",general question
"i know he has a good hand, so i don't bet.",general question
he never wins your money?,general question
"nope, and it drives him crazy.",general question
"turn the radio down, please.",general question
but i'm listening to it.,general question
"well, listen to it more quietly.",general question
i can't wait till i grow up.,general question
what will you do?,general question
i will play the radio as loud as i want.,general question
that's okay with me.,general question
i will have a radio in every room of my house.,general question
remind me to never visit you.,general question
all the radios will be on extra loud.,general question
your neighbors will hate you.,general question
i hope i win the lotto.,general question
your chances are very small.,general question
but you can't win if you don't play.,general question
ha! you can't win if you do play.,general question
someone has to win.,general question
that's what everyone says.,general question
it might as well be me.,general question
that's what everyone says.,general question
you're trying to tell me something.,general question
that didn't take long.,general question
you think i should quit playing.,general question
what's on tv?,general question
nothing much.,general question
what about the baseball game?,general question
it got rained out.,general question
rained out?,general question
"yes, rained out.",general question
how could that be?,general question
"well, you can't play baseball in a rainstorm.",general question
i thought they were playing under a dome.,general question
the dome doesn't close.,general question
why doesn't it close?,general question
can i try your coffee?,general question
sure. here you go.,general question
"hmm, that's not bad.",general question
there's nothing in it.,general question
what do you mean?,general question
"i mean, it's just coffee.",general question
i figured that.,general question
it's not too bitter for you?,general question
"it's a little bitter, but it's okay.",general question
there's no sugar or cream in it.,general question
"no, it's a taste you have to get used to.",general question
let's take a walk.,general question
what's the weather like?,general question
let me step outside and see.,general question
"it's a little chilly, right?",general question
"yes, it is.",general question
i'll put on my cap.,general question
"wear a jacket, too.",general question
i wonder if i should bring my gloves.,general question
"maybe you should, just in case it gets colder.",general question
i'll put a glove in each pocket.,general question
we'll get warmer as we walk.,general question
look at the car chase on tv!,general question
that driver is crazy.,general question
i can't believe he hasn't crashed.,general question
how fast is he going?,general question
they say he's going 80 miles per hour.,general question
he's going to kill someone.,general question
look! he just hit that car.,general question
"oh, my goodness. no one is safe on the streets.",general question
now he's slowing down.,general question
maybe he ran out of gas.,general question
look! he just got out of the car and started running.,general question
tv news is so stupid.,general question
they shouldn't even call it news.,general question
last night they told us about a cat in a sofa.,general question
yesterday they told us about a dog in a pipe.,general question
last week they told us about a bear in a back yard.,general question
last month they told us about a mouse in a restaurant.,general question
the weatherman tells us the temperature in every town.,general question
the sports guy shows us players fighting.,general question
"they always tell us ""what's next.""",general question
"they always make ""what's next"" sound exciting, but it never is.",general question
it's more like news for kids.,general question
i love my computer.,general question
computers are so cool.,general question
i love to go online.,general question
the internet is amazing.,general question
you can travel all over the world.,general question
i know. i went to china yesterday.,general question
what did you do?,general question
i stood on the great wall and looked all around.,general question
what was it like?,general question
it was like the real thing.,general question
it was like being there?,general question
the beatles are the best.,general question
they are the best musical group ever.,general question
i love all their songs.,general question
i don't know which one i like the best.,general question
i like the ones i can sing along with.,general question
"so do i, like ""she loves you.""",general question
"""she loves you, yeah, yeah, yeah!...""",general question
"""Â…and you know you should be glad!""",general question
what a great song.,general question
"how about ""let it be?""",general question
"oh, yes! ""let it be, let it beÂ…""",general question
let's go to a movie.,general question
i'd rather not.,general question
why not?,general question
you know i don't like crowds.,general question
let's go to an early movie.,general question
"okay, that won't be very crowded.",general question
what would you like to see?,general question
"oh, i don't care. you're the one who wants to go out.",general question
"well, i want to see ""the pursuit of happyness.""",general question
what have you heard about it?,general question
it's based on a true story about a divorced man and his young son.,general question
what's your favorite thing to do?,general question
i like to watch people.,general question
that's your favorite thing to do?,general question
"well, it's one of them.",general question
where do you go to watch people?,general question
my girlfriend and i sit outside starbucks.,general question
that sounds like a good spot.,general question
we watch people walk by with their dogs.,general question
i guess you see lots of different dogs.,general question
we don't even know what kind most of them are.,general question
"there are lots of different kinds, but they all have one thing in common.",general question
they call him father dollar bill.,general question
"yes, he was on the tv news today.",general question
every easter sunday he gives away money.,general question
is it his money?,general question
no. movie stars give him money to give to homeless people.,general question
how much money does he give away?,general question
"this year he gave away $15,000.",general question
that's a lot of money.,general question
he gave $100 to people in wheelchairs.,general question
what about the other homeless people?,general question
they got $1 each.,general question
old movies are the best.,general question
even though they're in black and white.,general question
a good story is more important than color.,general question
actors didn't curse back then.,general question
and there was no violence.,general question
people today don't like that.,general question
"no, today people like lots of action.",general question
i like a good story.,general question
i like to see actors who are like real people.,general question
like real people with real problems.,general question
they still make movies like that.,general question
do you get pbs on tv?,general question
"yes, everybody gets the public broadcasting system.",general question
it puts me to sleep.,general question
tell me about it.,general question
a gardening show follows a knitting show.,general question
a cooking show follows a sewing show.,general question
a travel show follows another travel show.,general question
i'll say! i've gone around the world a dozen times already!,general question
now they're adding old tv shows to the old movies.,general question
i sure would like to see something interesting for a change.,general question
"if more people donate money, pbs could offer new shows.",general question
"i love to watch ""judge judy.""",general question
is that a tv show?,general question
yes. it's on every afternoon.,general question
what's so good about it?,general question
they have interesting lawsuits.,general question
such as?,general question
"yesterday, a woman complained about a cell phone she bought on ebay.",general question
was something wrong with the phone?,general question
it works only in canada.,general question
did the seller know that?,general question
"yes, and he didn't tell the buyer.",general question
that woman is a very good singer.,general question
"yes, but she looks like a man.",general question
what difference does it make?,general question
female singers are supposed to be pretty.,general question
singers are supposed to sound good.,general question
"they should look good, too.",general question
there are lots of ugly men singers.,general question
men singers don't have to look good.,general question
then neither do women singers.,general question
"well, i would never buy her cd.",general question
but you would buy her cd if she was pretty?,general question
all the tv stations are going to go digital.,general question
"yes, that will occur next month.",general question
most of them are already broadcasting in digital.,general question
the digital signal is very clear.,general question
"oh, no, it isn't!",general question
what do you mean?,general question
i can't get a single channel.,general question
do you have a digital tv?,general question
of course. but i don't have cable.,general question
"you don't need to have cable, but you do need a good antenna.",general question
but i have rabbit ears.,general question
i've got a date for you.,general question
"oh, really?",general question
are you interested?,general question
maybe. what is she like?,general question
she's got a great personality.,general question
uh-oh. that means that she's fat and ugly.,general question
she's cute.,general question
"okay, so she's not ugly; she's just fat.",general question
she weighs 98 pounds.,general question
"okay, she's not fat. so what's the problem with her?",general question
who said there is a problem with her?,general question
i think you're very pretty.,general question
thank you.,general question
would you have dinner with me?,general question
i would like to.,general question
can i pick you up friday night?,general question
what time?,general question
eight o'clock.,general question
that sounds great.,general question
we'll go to a french restaurant.,general question
i've never been to a french restaurant.,general question
i think you'll love the food.,general question
you have pretty eyes.,general question
thank you. so do you.,general question
i wish my eyes were blue.,general question
what's the matter with green eyes?,general question
"nothing, except my favorite color is blue.",general question
maybe in your next life you'll have blue eyes.,general question
but what if i'm a fish in my next life?,general question
i think some fish have blue eyes.,general question
i hope i don't come back as a fish.,general question
i hope i come back as a cat.,general question
cats have beautiful eyes.,general question
i love you.,general question
"i love you, too.",general question
i loved you the first day i saw you.,general question
it was love at first sight?,general question
"yes, it was love at first sight.",general question
i didn't love you at first.,general question
i know. i had to chase you for a while.,general question
"yes, you chased me and then you caught me.",general question
now you're mine forever.,general question
and you're mine forever.,general question
we'll grow old together.,general question
i'm in love with that girl.,general question
have you told her?,general question
of course not.,general question
why not?,general question
she would laugh at me.,general question
how do you know?,general question
because they always do.,general question
maybe she's different.,general question
they're all the same.,general question
just ask her out to dinner.,general question
and then what?,general question
give me a hug.,general question
i'm not in the mood.,general question
what's the matter?,general question
i saw you looking at that woman.,general question
what woman?,general question
"you know, that woman with the big boobs.",general question
i was not looking at her.,general question
"you were, too.",general question
i'm not interested in her.,general question
then why were you looking at her?,general question
i was looking at something else.,general question
would you like to go on a blind date?,general question
you must be joking.,general question
"no, i'm serious.",general question
i don't want to date a blind woman.,general question
a blind date doesn't mean that she is blind!,general question
what does it mean?,general question
a blind date is a date with someone you don't know.,general question
why would i date someone i don't even know?,general question
to try something new and exciting.,general question
what if i don't like her?,general question
i have a date tomorrow night.,general question
really? who with?,general question
a girl i met at the market.,general question
you met a girl at the supermarket?,general question
she was standing behind me in a really slow line at the checkout counter.,general question
what did you say to her?,general question
"i had two pineapples in my cart, and she asked where i had found them.",general question
she asked you about your pineapples?,general question
"i told her i had gotten the last two on the shelf, but i offered her one of mine.",general question
that was nice of you.,general question
"she asked me how she could return the favor, so i asked her out.",general question
did you have a date friday night?,general question
"yes, in fact, i did.",general question
who did you go out with?,general question
a man i met in a coffee shop.,general question
where did you go?,general question
we went to a nice restaurant.,general question
anywhere else?,general question
then we went to a jazz club.,general question
that sounds like a nice date.,general question
"yes, it was pleasant.",general question
but you won't date him again?,general question
i had the worst date the other night.,general question
what happened?,general question
"first of all, he was half an hour late.",general question
that's not a good start.,general question
then he didn't bother to apologize.,general question
that's rude.,general question
then he drove too fast to the restaurant.,general question
that's dangerous.,general question
i thought about getting out and taking a taxi home.,general question
what happened at the restaurant?,general question
"we had a $40 meal, and he left a $1 tip!",general question
i don't like that man.,general question
why not?,general question
he's a dirty old man.,general question
what do you mean?,general question
"he's old enough to be my father, yet he asked me out.",general question
"well, you can't blame a man for asking.",general question
he should act his age.,general question
but a lot of old people are still interested in dating.,general question
they should find a nice hobby.,general question
just wait until you're 50 years old.,general question
dating will be the furthest thing from my mind.,general question
does your girlfriend ever make you angry?,general question
sometimes.,general question
what does she do?,general question
"just yesterday, i told her i wouldn't trade her for all the money in the world.",general question
that was a nice thing to say.,general question
that's what i thought.,general question
what did she say?,general question
she laughed! she didn't believe me.,general question
that wasn't very nice of her.,general question
she said that nothing is more important to me than money.,general question
what did you say?,general question
some people have good noses.,general question
i wish i had a good nose. mine is way too big.,general question
i don't mean good-looking. i mean good-smelling.,general question
oh. but that can be a curse.,general question
"yes, because you can be too sensitive to odors.",general question
i'll say. my girlfriend has a nose like a drug dog.,general question
did she catch you using drugs?,general question
sort of. she knows whenever i sneak a cigarette.,general question
you don't need a good nose for thatÂ—cigarettes stink.,general question
"but when i sneak just one cigarette in the morning, she can smell it that evening!",general question
"boy, that is a good nose.",general question
let's go out to eat.,general question
that sounds like fun.,general question
where do you want to go?,general question
let me think a minute.,general question
i feel like chinese.,general question
that sounds delicious.,general question
i know a good chinese restaurant.,general question
how far away is it?,general question
it's only 10 minutes from here.,general question
do we need reservations?,general question
"oh, no. we can walk right in.",general question
i can't believe how long this line is.,general question
"this is a popular restaurant, isn't it?",general question
"yes, but it isn't a fast-food restaurant, is it?",general question
it's the slowest hamburger in town.,general question
that's because they cook it while you wait.,general question
yes. that's why it's also the best hamburger in town.,general question
a great burger and great service.,general question
"yes, the workers are very polite.",general question
and they're clean.,general question
i've been coming here for years.,general question
me too.,general question
lunch was delicious.,general question
thank you.,general question
what kind of soup was that?,general question
it was tomato soup.,general question
that tasted so good.,general question
i put lemon and butter in it.,general question
"the sandwich was good, too.",general question
everyone likes bacon and tomato sandwiches.,general question
especially on toast.,general question
"and the pickles were great, too.",general question
tomorrow we'll have rice and fish for lunch.,general question
i'm calling the waiter.,general question
what's the matter?,general question
this steak has too much fat.,general question
what do you want the waiter to do?,general question
bring me a better steak.,general question
i wouldn't do that.,general question
why not?,general question
"they will drop the new steak on the floor, step on it, and then spit on it.",general question
you're crazy.,general question
then the waiter will give you a big smile as he brings you the new steak.,general question
where do you get these crazy ideas?,general question
let's leave.,general question
but we just got here.,general question
did you see the waiter's hands?,general question
no.,general question
he had dirty fingernails.,general question
really?,general question
his nails were black!,general question
that's disgusting.,general question
and he poured water into our glasses.,general question
yuck! no water for me.,general question
"i wonder if the cooks' nails are dirty, too.",general question
this hot bread is delicious.,general question
i like this restaurant because they give you free bread.,general question
"well, i think we are paying for it.",general question
no. look at the bill when we get it. there's no charge for the bread.,general question
"it is delicious, especially with butter.",general question
i think we should just leave after we fill up on the bread.,general question
they probably wouldn't like that.,general question
i'm eating so much bread that i'm getting full.,general question
then stop eating the bread!,general question
"okay, just one more piece. pass the butter, please.",general question
"if i owned a restaurant, i would never serve hot bread before the main course.",general question
is this a clean restaurant?,general question
"well, the tables and chairs look okay.",general question
"okay, let's sit down.",general question
check out the silverware.,general question
it passes inspection.,general question
here comes the waiter. see if his hands and nails are clean.,general question
"well, the waiter looked clean, so i guess it's okay to eat here.",general question
you're forgetting about the bathroom.,general question
i'm going to just hope that the bathroom is clean.,general question
you're not going to examine it before we order dinner?,general question
"no, i'd rather not find out that it's dirty, because i'm pretty hungry right now.",general question
have you seen our waiter?,general question
here he comes now.,general question
we've been sitting here for almost 10 minutes.,general question
"oops, i guess i was wrong. that isn't our waiter.",general question
"we can give him five more minutes, and then leave.",general question
i'll go up front and talk to the manager.,general question
that's a good idea.,general question
maybe they'll give us free drinks for waiting so long.,general question
maybe he'll send us our waiter immediately.,general question
"every time we eat out, it's an adventure.",general question
"last time, we got seats next to the kitchen.",general question
is this table okay?,general question
"no, it's too close to the kitchen door.",general question
how about this table?,general question
"no, it's too close to the front door.",general question
this looks like a nice table.,general question
"no, it's too close to the salad bar.",general question
"okay, i give up.",general question
"well, there is one good table.",general question
great. which one?,general question
i don't believe the art world.,general question
what is it this time?,general question
an andy warhol drawing.,general question
he's a famous artist.,general question
he drew two butterflies and a flower on a napkin in a restaurant.,general question
did he sign it?,general question
yes.,general question
is it beautiful?,general question
it's just black ink on a white napkin. and the napkin has food stains!,general question
so it's not worth much?,general question
"only about $30,000.",general question
can we go to the baseball game?,general question
of course.,general question
i love baseball.,general question
so do i.,general question
i love to eat the peanuts.,general question
i love to eat the hot dogs.,general question
i hope we'll see a home run.,general question
i hope we'll catch a foul ball.,general question
bring a jacket.,general question
yes. it gets a little cool at night.,general question
bring a glove to catch a foul ball.,general question
golf is a silly game.,general question
it certainly is.,general question
you hit a white ball.,general question
and then you chase it.,general question
and then you hit it again.,general question
"finally, you put the ball into a hole in the ground.",general question
"you do this 18 times, because there are 18 holes.",general question
what's the point?,general question
how can it be fun?,general question
they pay money to play this silly game!,general question
i think golfers have a mental problem.,general question
do you want to go fishing?,general question
yes. that's a good idea.,general question
where do you want to go?,general question
we can go to the river.,general question
or we can go to the lake.,general question
or we can go to the ocean.,general question
let's go to the lake.,general question
yes. the lake is only 10 miles away.,general question
we can be there in 20 minutes.,general question
i'll get our fishing rods.,general question
i'll get the bait.,general question
baseball is fun.,general question
i like to hit the ball.,general question
i like to run around the bases.,general question
i like to slide into the bases.,general question
yeah. it's a lot of fun to slide.,general question
i want to be a baseball player when i grow up.,general question
me too. i want to play for the yankees.,general question
not me. i want to play for the dodgers.,general question
we have to practice every day.,general question
i don't like practice.,general question
me neither. it's boring.,general question
let's go jogging.,general question
that's a good idea.,general question
i bought some new shoes.,general question
are they comfortable?,general question
they're very comfortable.,general question
how much were they?,general question
they were on sale for $80.,general question
do they help you run faster?,general question
"no, but my feet don't hurt anymore.",general question
then they're worth every penny.,general question
you might want to buy a pair.,general question
tiger is the greatest golfer in the world.,general question
you can say that again.,general question
but i'm worried about tiger.,general question
why is that?,general question
because he likes to scuba dive.,general question
what's wrong with that?,general question
it can be dangerous.,general question
you mean he could drown.,general question
he shouldn't scuba dive until he retires.,general question
but he dives to relax.,general question
"he might relax, but it makes me nervous.",general question
did you watch that golf tournament?,general question
the one that tiger won?,general question
how did he do it?,general question
it was nothing for him.,general question
he sank a 20-foot putt on the last hole to win by one stroke!,general question
he sank a 25-footer last year at the same tournament to win by one stroke.,general question
i think he is from outer space.,general question
no human could possibly play golf that well.,general question
"whenever he needs a shot to win a tournament, he makes that shot.",general question
no human can do that.,general question
somebody should check his birth record.,general question
who's the greatest baseball player?,general question
there are so many great players.,general question
"yes, but who is the greatest?",general question
i'd have to say babe ruth.,general question
most people would say that.,general question
he changed the game.,general question
"yes, he made the home run popular.",general question
"everybody loved him, all over the nation.",general question
he helped make the yankees the best team ever.,general question
"and ruth was a good person, too.",general question
he always visited hospitals to cheer up sick kids.,general question
did you hear what happened at the baseball game?,general question
"no, please tell me.",general question
someone punched out someone.,general question
that's not nice.,general question
it's worse than that.,general question
how so?,general question
two guys got into an argument.,general question
i'll bet they were drinking.,general question
a third guy punched one of the two guys.,general question
"i'll bet he was drinking, too.",general question
the victim hit his head on the concrete steps and died.,general question
i want to go to the ball game.,general question
is there a game tonight?,general question
"yes, it starts at 7 p.m.",general question
can we get tickets?,general question
"yes, but only the cheap tickets.",general question
how much are they?,general question
they're only $5 each.,general question
that's a good price.,general question
"yes, it's cheaper than a hot dog or a beer.",general question
where are the seats?,general question
they're behind the outfield.,general question
golf is so hard.,general question
what's so hard about hitting a little white ball?,general question
it's hard if you want to do it right.,general question
you mean like tiger?,general question
"no, like a good amateur golfer.",general question
what's so hard about golf?,general question
there are so many things you have to do right.,general question
like what?,general question
"like keep your left arm straight, keep your head down, and follow through.",general question
yikes! who can remember all that?,general question
you need to get a lot of lessons when you're really young.,general question
did you hear about the ball player?,general question
the home run hitter on drugs?,general question
he said a doctor helped him with a personal problem.,general question
he said he wasn't using drugs.,general question
he apologized to the fans.,general question
the league suspended him for 50 games.,general question
that will cost him some money.,general question
"yes, about $7 million.",general question
that will teach him a good lesson.,general question
he probably won't use drugs anymore.,general question
but it won't stop other players from using drugs.,general question
why is there so much crime?,general question
because parents don't teach their kids right from wrong.,general question
is that it?,general question
"also, there aren't enough police.",general question
but there are a lot of police.,general question
there's only one police officer per 100 criminals.,general question
can't we hire more police?,general question
